Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6
0.14154534348159767,0.08532649962465849,0.12928453119166258,0.15341177794862287,0.1845849633917228,0.0049044071231518615,0.06667279524911973
0.16961773394767907,0.03892080494469406,0.14385970401077722,0.08606314324809335,0.08942677156165757,0.14816728390014153,0.03425517198013102
0.17563406160109096,0.09732276841160205,0.02796317017664163,0.0,0.020728734086468165,0.12126517612885428,0.09738877461893633
0.13866017509316275,0.08919684404536737,0.1449264405512416,0.06956478113923097,0.10930848518067668,0.10793883943423226,0.09660571405323835
0.11115476798538786,0.12344950376735413,0.04993695321183218,0.1704785671547879,0.15523556510889056,0.0665508204268228,0.1417753960966456
0.20271086693391127,0.13372646070631075,0.08035960074660917,0.0,0.06522720410131831,0.06339008096943818,0.0
0.09031967590356334,0.13036378775626548,0.22540208434074946,0.0,0.17872112669053533,0.08696293838883012,0.0
0.22865577578290994,0.0,0.26635783412312136,0.16037589686550252,0.0015449079564608967,0.06112950956570153,0.12508151407217805
0.13284827311882788,0.10830954396686969,0.2752345426861921,0.06623041264548146,0.05328220014733124,0.0993969005025528,0.13303324007423187
0.1881918325877893,0.07306086007629686,0.12497342755949988,0.0467434578523501,0.06257175431885102,0.03000495044752757,0.1465801850546935
0.16377946910809454,0.06340138049139812,0.1519459449935543,0.1107599673921024,0.11333477696652272,0.09965295671868987,0.10354149788570671
0.13308361526618862,0.06828613993305528,0.17141888862803203,0.0,0.13882847493073547,0.1190920879693166,0.13762322154422216
0.1357437543761877,0.12096199950390728,0.08251511871224163,0.08760666021942677,0.15299254568971257,0.031172237769775676,0.05095838719852248
0.19724536011353425,0.03364715976072946,0.18178086378721073,0.0,0.13725799784508552,0.11353754346041045,0.10378012227221879
0.24133323481107227,0.042765102624972975,0.21699917451060907,0.0,0.0,0.09133781540636345,0.17014000618312977
0.0,0.2579760311399233,0.031053228251585064,0.018093906123976163,0.08570544318100215,0.018533036571436252,0.1023982434110565
0.09573120550507894,0.2089859675768976,0.0,0.0,0.05833192677222918,0.08647504857742734,0.03900954503155679
0.11881311044378533,0.18536618693531065,0.05950339876118571,0.0,0.08675725868010656,0.0982957744234122,0.04840873181350104
0.0,0.3082281694813114,0.07817315910595342,0.054251701361117115,0.12141020132521511,0.0,0.0126931367667489
0.07190594663481706,0.15345115194055992,0.0,0.07694773594179477,0.15652436607702355,0.1461056372981959,0.028561062714315168
0.13052060411852417,0.17906559455302887,0.0,0.01594989648304135,0.04281723782579375,0.10111512088900514,0.04447155107056072
0.16083437012628848,0.09931141793309135,0.05060621734428095,0.08682287407278697,0.12130158731146998,0.07334160812590637,0.09059459169076212
0.0754819510401106,0.17910021006024887,0.0,0.09183305119023354,0.13177343186381427,0.03883666048829428,0.1389837519975391
0.16731607318631683,0.09560477647151575,0.0,0.14014368480865616,0.11802656588659673,0.056690193688812424,0.030022236259270228
0.23495973928869468,0.039094880354612796,0.03527451541920111,0.1129233996844492,0.06566860372848111,0.1084347879175882,0.09833476222768164
0.201557105342856,0.13199821558523456,0.0,0.07133881751739699,0.0,0.16641144822509993,0.061185066610130796
0.1881713686764966,0.0917636489454011,0.006597574444415454,0.051854217073448824,0.13242441263084428,0.13278449283373078,0.10144304940976984
0.11097733353601916,0.1758698728899146,0.012362525646191573,0.0008805247170296711,0.04854429118522327,0.17544153317155484,0.10644706743748537
0.1003148756208618,0.19258090310768278,0.027393335117704923,0.1009801432939873,0.0,0.16122387724349085,0.045755343556462574
0.07670561328351494,0.20214114474885364,0.0,0.13078589412548774,0.10047736390994952,0.07477799544329997,0.07266662434868934
0.06817624758376416,0.1333847638462965,0.19945333862628978,0.10276570449713761,0.08749953325538712,0.1578349883327027,0.13925337517698516
0.17136707063395093,0.1247391645995474,0.0,0.08490962155935151,0.019792980200878336,0.1706276782434236,0.044214612304506504
0.09651492866463433,0.20150597160323777,0.0,0.0754068112064161,0.09998671031163778,0.13732901616405757,0.06504345627326422
0.03301299864771279,0.2379707462620466,0.11622402688173232,0.007219730006753282,0.1387237628819958,0.060452934773267436,0.033453802730431734
0.21693919320498886,0.1003423517389952,0.11871053811421382,0.12977895196884692,0.043493539928641495,0.03335908099971577,0.05619256706739747
0.1824228620323746,0.09181008406285229,0.0,0.03124937870000614,0.025863195176894352,0.14539738443034708,0.09167479505792751
0.059584495243167675,0.24042977673360416,0.0,0.025306084853306012,0.06300740054670514,0.1561700518165252,0.07303061880654739
0.06779535066873695,0.1897648497856011,0.24110702088632022,0.09334951792708578,0.1363779592916015,0.06437321636883118,0.027250943722378254
0.17521153942453718,0.10208759419998431,0.05906628366579437,0.05146846135738887,0.0,0.16322944733826758,0.061293699623616076
0.16055903339882593,0.21040883424761497,0.0,0.021548662269179158,0.03043957260515907,0.13631293538439884,0.07025917542615957
0.18852024169259304,0.13776314056870917,0.008594947597675541,0.07913901081427498,0.0,0.1568552503050352,0.06414201271617569
0.1448651448063205,0.11754604478288654,0.1624629840518473,0.14969870115253278,0.0686642617388834,0.028705104545531338,0.08460659322379459
0.09599230350110595,0.17869039154499683,0.019763694652418475,0.0,0.1135297231250107,0.07546860891341652,0.05673553078870326
0.1935041782685822,0.06905786228145412,0.13933625236188482,0.07155979350198492,0.12772671215289788,0.10190564716693097,0.135124488048981
0.06623358138907058,0.10363400278368458,0.2770095837918531,0.07304476946609324,0.1523713347482534,0.12080123346811039,0.049896124021347986
0.16298280417900982,0.11530001049811217,0.0,0.0538859860673634,0.0,0.16190825146353183,0.0908217748495274
0.13973152845301753,0.1399661113945689,0.037666232366574154,0.0491683040324401,0.11707981356523292,0.06374286292546086,0.08990289924240676
0.17735601999904752,0.1277361491530929,0.0,0.0687427103067698,0.0,0.16863251039292126,0.09184899096961663
0.20357211153423765,0.0753326567647784,0.022158440943163427,0.08585134639986698,0.10981831921658218,0.04400508673987603,0.09913204120656069
0.15741646563994172,0.07312108135269672,0.2512819486835681,0.11435279727807568,0.07417195864939244,0.16100414113773337,0.05846934906309352
0.08064668004645134,0.1377089203155137,0.08758462876757074,0.1603000624948811,0.1817942614589291,0.043373699464020914,0.04318190656520544
0.21013752962557755,0.09505265736604539,0.061650861324268204,0.07608583014156516,0.11513219111927665,0.06429432166806474,0.09346749066370952
0.1103524846327316,0.11884869943129979,0.14686609792341115,0.07643319922004353,0.11287234187276055,0.07916991391837346,0.11251958995359743
0.2319266854194981,0.07451190790051003,0.02091645560143687,0.10667855494037291,0.06123122649533114,0.02223193991529075,0.14034020188022536
0.17512174332081823,0.14095496016680606,0.17644058510940663,0.05424428694739239,0.0,0.04204643077538208,0.14691036428990428
0.22766401420460422,0.07413749987549095,0.11460919596566373,0.1351972224184151,0.07316049644672838,0.0,0.1279997381520225
0.16251909868006112,0.09405090236957075,0.012036394797410341,0.12312655135742116,0.16606756532874486,0.12402903394966344,0.06394194527681037
0.1685870369879711,0.11650468610574458,0.15252024553407306,0.06537052800020858,0.07225412895599391,0.0,0.18218791270576953
0.1466408201303615,0.1710413596236289,0.029845364963500813,0.15672015459414257,0.10366296467560634,0.04769012564104952,0.08301195897617565
0.1815396126246497,0.12560065140071075,0.0,0.10859805955596553,0.0644161262081772,0.14099411361477912,0.03975659632096973
0.16032019764564276,0.14840866509273382,0.11564465465012982,0.1400148670020598,0.0,0.10787847290341496,0.12431356224893031
0.0051486726073080675,0.3314974253567794,0.033119143474019765,0.1087002139741111,0.08504566432057524,0.04132305414139809,0.037819421256899306
0.09847869229873309,0.11949732849575409,0.13246666855979408,0.11393158687600646,0.13647234072641112,0.0872352859003872,0.0
0.20553584895415244,0.09497281343220505,0.027669892249521346,0.09956732629507649,0.10955201175429406,0.14952582991295146,0.083304184625636
0.07253066419079132,0.09589534739429141,0.15153822565828007,0.16396307165178953,0.19643750646915842,0.09228008506582812,0.01456351531364416
0.19815971738325064,0.10309608355546875,0.06796062486213074,0.07957342137876117,0.023926564462247245,0.1591467149196036,0.09420494401034889
0.181515046242046,0.053330755783687865,0.06332124632974283,0.11214389343143712,0.11705157095862097,0.13746083448348084,0.15456615722623632
0.19651855786701722,0.02530410012459758,0.017013480008893765,0.13373190940505705,0.14863951416129653,0.15438213709708135,0.15093808056011365
0.16113645991184042,0.051787530980959694,0.008103666897061957,0.16663843175502774,0.2085054300361053,0.13785727464003758,0.11654234675374198
0.0904344589355179,0.1500814058853548,0.0,0.14894172318756163,0.13523253552950334,0.1455609956788885,0.0663992249397757
0.0907332249416431,0.1080026127190065,0.3043297315403375,0.1724421001566155,0.17394755873336176,0.0,0.000404139986792808
0.15977386510727407,0.15374908697813416,0.0,0.04505820162177646,0.13655555035115616,0.061146311191321266,0.08949099750150037
0.1985926574608972,0.02125802899856599,0.16508476443067502,0.1274366180553404,0.11567773276400731,0.1023349754713589,0.12615190312050165
0.09214786795236521,0.07741012509944956,0.31027436151005217,0.17106585095319546,0.1125375965793679,0.1526108684879353,0.16204144839850337
0.21995089120134326,0.10868431987396518,0.04523272716067186,0.13697640287508814,0.10481960936636427,0.09457466694214713,0.0
0.18795082959628964,0.0,0.25834693583503127,0.10379799612973671,0.12981496490025665,0.15391256755165575,0.09785379570896147
0.16263191493161744,0.0006141746120429098,0.19178614264497268,0.11282898010733972,0.18238251902242347,0.13507276718895894,0.1228159264361808
0.11501967498927995,0.06910775262393638,0.06758168069013087,0.16306882434775116,0.2183690717708056,0.13206184602041965,0.05842583057074752
0.18878624117391773,0.0682424877954215,0.26818260289785467,0.12514476528015553,0.11770696532814774,0.11416840571847596,0.06634526896055351
0.20296660631288033,0.014658572166579755,0.11188644243840755,0.0,0.12116959938717915,0.12380204719783029,0.036105070504939475
0.14562913300369915,0.1709469678734797,0.11653320705771726,0.07244746593605164,0.08430507615354658,0.07741862851830184,0.0711247942249427
0.21111953066412872,0.0396192698646767,0.015346083753722983,0.030087657873035398,0.11675627669489703,0.09494684884553915,0.036823831646020995
0.1756982252058271,0.08482867245094967,0.02285441606166826,0.0,0.0,0.1825863830740416,0.04814305667796348
0.07200839056011914,0.07703916730503119,0.08988940641416482,0.13170455314378546,0.20256435168818893,0.06284239533363478,0.06589678700853657
0.04703956660779469,0.15031447595897493,0.06638349127063521,0.1422361920788426,0.18518122722159647,0.10688559390126517,0.04440500699539682
0.13605740558285778,0.15203715430791895,0.06994690161409499,0.09530210755886463,0.11687469692342697,0.01929938572273353,0.06103034821244561
0.1420529735708161,0.10953395321556147,0.08716931445760646,0.09254542268442174,0.10536867371185804,0.08917485896961896,0.12604549958545813
0.11796341230660164,0.19462664323596274,0.03083940337032573,0.0904402606396361,0.04236661493482905,0.07863449488348769,0.04808785117541501
0.11557697559522692,0.15252090782391522,0.0639527706783305,0.10296933718086079,0.09650039153131557,0.1445398291520701,0.10416146760465336
0.15527702605642602,0.07223812796635816,0.019143988602539106,0.14065306570003644,0.09896464539253078,0.1448747646171232,0.07718231967499903
0.22389218541079112,0.010315576819191931,0.11053591531360885,0.08637255580385858,0.10713505289782593,0.1557646250092929,0.14596081040171308
0.1714474600172963,0.1281839569055321,0.010035692401866634,0.001126055965814858,0.13785031519013818,0.028616155002363933,0.0
0.23268089716598528,0.10018245922896721,0.06309109662107441,0.04038713870988959,0.06651943125419657,0.10461600095355217,0.03614261510449373
0.0633487777207662,0.20419600700834378,0.044739881253473786,0.0742152750731225,0.13802010353920074,0.15647997290300208,0.16137041681348124
0.0830842869749587,0.15497056294659747,0.0391711432183107,0.07047914316889005,0.20180128400220926,0.08603275169737391,0.09729568513184998
0.27021694097995724,0.013331011229455729,0.02461693753268357,0.02220229986762733,0.08052918607756317,0.15650928445120535,0.1017608825859555
0.1797570093603781,0.05655915006570915,0.11545743495919937,0.11508526590933907,0.08300450255980224,0.04578684413446834,0.17276503811235777
0.13824528410089257,0.20881847378582646,0.0,0.11090858004754935,0.024626859517765633,0.08430561401693262,0.09799900104695085
0.06830214369455,0.18140912448081883,0.21548751768986885,0.15098065008687403,0.07407033539373714,0.04298144677717775,0.06175287730011819
0.12809106552715888,0.1266108674924676,0.026765152948311215,0.12449075107307983,0.11547071328004739,0.029354286295861724,0.09641493973143887
0.08730538500168307,0.13297194875198218,0.0260055243818133,0.154035354820444,0.17553979324929506,0.13044643791833274,0.015139677279894882
0.14154936653116923,0.1078678393512848,0.14086961745604942,0.1673283404803091,0.12104491644869707,0.08416940123489144,0.06676635465118885
0.2704574685338148,0.047260443663285426,0.0,0.07049417779550786,0.06699712793758855,0.12948652150622544,0.13678437881073327
0.17354086741746522,0.09754156042171183,0.010317256335345165,0.09937239947668818,0.0931070907324762,0.1461136837518835,0.00999174797404559
0.16002408670401433,0.0,0.2449554212532032,0.11750428796279651,0.1278149005629574,0.0963047343907628,0.1500482041996004
0.2395753933205105,0.05404848519991553,0.04557054882096377,0.08183971674658552,0.08940936503597875,0.15939114985436187,0.13635545813670355
0.19729592335253734,0.15483411798221164,0.0,0.09274844097695616,0.005551066071330325,0.0,0.04249131385093144
0.16811892524505248,0.03830892729125378,0.22448597886950558,0.1272278774668073,0.058024267397952516,0.1332102541324805,0.14622116337997054
0.13848549768663584,0.11785211321180401,0.05846734815816629,0.1465872423574227,0.1301320730505716,0.02647169548462939,0.08284837981184945
0.08492725112114126,0.09517772231024803,0.07147903125676358,0.14905877204077678,0.2228339416729234,0.13550245732594152,0.04501790856965404
0.20915476000961264,0.14867596943279648,0.1147763480960599,0.09046873116275145,0.07173776202746034,0.11650874626073171,0.08964001034681922
0.1209012467630827,0.1431367200312818,0.022391275131196726,0.09287591960188415,0.08518930719567783,0.09524947256933207,0.07483919310212135
0.20434883264513887,0.01872492459050021,0.059704382054931025,0.0001951215957712145,0.12197198280226806,0.16176199748044873,0.13359049971122652
0.09789859405933707,0.18932668747859518,0.06103099662285316,0.172720631458828,0.06597161093991544,0.06933932656441077,0.05187944142154871
0.11484816479063342,0.1164478815721333,0.09750487663970765,0.04400327895653259,0.10727158148431494,0.07210177354065407,0.02394207691303447
0.14288760023532499,0.0942630813445786,0.08768417348743997,0.12806524747414405,0.00881165455751355,0.14290071076739944,0.09425585569534753
0.19439463368320434,0.02787187745934918,0.20801064022331467,0.03942601936650561,0.037473422321161395,0.11823346960898773,0.11586058163965075
0.22353525454769527,0.10905574620188095,0.0317462172987541,0.12682781177135544,0.04974949641856141,0.03916635921955175,0.03553298884850996
0.14627352120308978,0.16142504913289862,0.1519535428378237,0.0,0.0,0.03991907521486878,0.18881083404555102
0.06861847987950777,0.110749601993733,0.05578007361454782,0.0,0.19553873352854642,0.05884830062217818,0.0627516112116915
0.1472634663470449,0.15258887421259854,0.03426150413649929,0.0,0.10853530004777343,0.09665399589389478,0.02553998621702273
0.06996874798037657,0.2038659690362552,0.07569383612190536,0.05714146944465099,0.0,0.12685898820246272,0.1260977711499459
0.15327833684049094,0.20137788205791005,0.040820189752208566,0.0893278562428637,0.09713423946287456,0.05038286494978042,0.041002799585158546
0.1364611693919754,0.03644155248023102,0.16612388708918702,0.16521721515784848,0.13636428725206393,0.05510193276594877,0.12594479073926332
0.1830217050745043,0.024291937929272266,0.050412930587371806,0.15962056547485687,0.18240654861078628,0.06018746919300063,0.13553250373710826
0.0934881093899083,0.1358381181076135,0.13935452020391642,0.09836946420926966,0.07017256552587513,0.14269097722701202,0.1477039799017865
0.20174946626761658,0.10111813834374792,0.02890353314161488,0.047543023164168995,0.07858123978520126,0.14846438874077528,0.08237040660505768
0.14647834329551823,0.1746061647366979,0.07321552897420044,0.046933553272479514,0.1087149466870589,0.04841163329849497,0.06903019478558291
0.06937644278668777,0.1118642596310275,0.09742209046127444,0.02650394647007328,0.22911643622102407,0.15863513369980994,0.15553340265247356
0.01999401871029289,0.2269411959457296,0.018140893743708076,0.11633341986555662,0.07778257236484776,0.14885417236376897,0.11486068808781559
0.15941629887663922,0.07248033726976329,0.022956297352611392,0.13371074441556333,0.17384575863602586,0.022314783492561777,0.07350884875064323
0.12428872781653678,0.14128958789871685,0.0,0.17593512046101398,0.2003553997121724,0.013868083528175245,0.0937781875452434
0.27774054677728516,0.04105397529639549,0.009004518216325886,0.04898689636957175,0.07141913037527621,0.1379390614546373,0.10492361297265602
0.09236887869509375,0.1561829773194263,0.0025184310719993932,0.12493371748613893,0.22470520850611617,0.07202325552762032,0.0009813977510478617
0.09178860654541991,0.07695642903232264,0.027269195441152073,0.16183400432301076,0.2255395391850017,0.09938542304543832,0.11015205723924183
0.09982108325691708,0.14078452296110314,0.0,0.16086823677265527,0.185601446823237,0.054738362318834353,0.09903865180735325
0.1379473601792022,0.07204171978349143,0.11735629707940542,0.00164460818822886,0.11493112605966584,0.17641015825406742,0.10357173534337821
0.10929287389705751,0.12926261254555718,0.025722329938101387,0.10329189226866373,0.06773772385065129,0.17196873904538576,0.1036692122804614
0.14987357142992483,0.03194381685996877,0.0793625568761355,0.16694129525590767,0.20251884474144907,0.1262723355278895,0.09341816651392498
0.13863927190563974,0.13628890350589137,0.08244097836274518,0.15446221549864153,0.11860803498624595,0.1362397840487262,0.05682102696647807
0.21156089324185853,0.09179515981548951,0.06682447810711292,0.11885610666295952,0.0,0.15768197631784617,0.06341381466922064
0.1614233528357079,0.10285776813294911,0.027325939715418492,0.030899879900719046,0.18278006232055174,0.1261693458859504,0.0867003028510549
0.1385004590481253,0.04542563448439869,0.08077855984486902,0.16037066658759808,0.20298413902554893,0.13959837707037398,0.08038152606957456
0.11459208163868408,0.10852426044880019,0.16969927835441698,0.1640840631561897,0.0,0.14992303476136168,0.1387095445843942
0.12985118077166083,0.17537512866757624,0.09845750062649891,0.11803256462430899,0.11564769679127122,0.023533350566805455,0.10893946370514263
0.1519408425795344,0.13171414241271767,0.09048207919286064,0.04525597326368577,0.13476041470951586,0.14459578468927173,0.0
0.13334901802514107,0.0369813601531771,0.12243229304245191,0.08005175975390273,0.17535167510889868,0.15999910620042002,0.048264968703479606
0.21464066347293112,0.16525562765115173,0.026808978670999337,0.09482128612215739,0.0,0.07403787485927768,0.025443756871460884
0.09033245806730508,0.22929525664545716,0.0,0.08673073884394188,0.006502078622270107,0.12056771878651022,0.07070557411077448
0.17840595571858936,0.10474982181171563,0.1345193600316621,0.06043596770619345,0.07471707693099293,0.10521440927669803,0.09464798356486233
0.08485732442540453,0.15739088455029346,0.1674154173337706,0.04671064494890408,0.14251645549439257,0.080642230097094,0.09164992446031876
0.18953165045065948,0.064789117987148,0.07273501579009019,0.12652080405348626,0.13848164624926584,0.1504043312175304,0.12839009441638033
0.10116567878249096,0.07554004192824307,0.2782682277508866,0.03567166508087738,0.11904104274702544,0.1511381231665196,0.12456586978569266
0.04211252201016145,0.2519039060148903,0.09466286138623992,0.07739501218889584,0.12502915168963505,0.0746509895997998,0.0027543193423079115
0.0945283729855768,0.13998418053198264,0.23808856373284196,0.13403909572541683,0.011990936453751691,0.10686531787550135,0.09150714467655757
0.15274451782790804,0.08697450454916048,0.0444713410560163,0.05188323132372855,0.1398874770410054,0.08499816265545569,0.15092015733117456
0.12856130904998606,0.16550323920384505,0.0,0.09429089725456428,0.01732770353716701,0.13604926389309568,0.10646569693191778
0.08138169220473827,0.22337449404025564,0.0,0.0,0.1381834527922348,0.0,0.04170264786415998
0.167528693036251,0.08331714587330596,0.0,0.0,0.2177997208325077,0.05339055326549444,0.036225944979884885
0.2003100605188882,0.08859184194226946,0.08161583323720603,0.00819106522986236,0.09946284812095267,0.08185426372053957,0.13226864812301087
0.28160851073787374,0.011211190254764108,0.0,0.0,0.16740160120932895,0.11837878103445924,0.09360541121118394
0.13570607959196804,0.1934437728483182,0.0,0.00582171490623514,0.07561729591985941,0.04527741195800127,0.0839923842198459
0.10840960520139042,0.0954667890571707,0.0,0.04820423268739505,0.15493603200411163,0.14011217577340004,0.10517709090369537
0.16403616472100493,0.014693376040328325,0.05872006778685749,0.07546089121916047,0.23586942788715196,0.0938169624970216,0.19421631809943987
0.06140950128701913,0.1234088385936592,0.017274611780528568,0.05647783756476791,0.08434631854974084,0.10789159163768958,0.15407232644478394
0.11712609000975763,0.0521736308784386,0.0,0.17367353024656654,0.18363747442207815,0.12920788970669755,0.1162562398576167
0.2196204144092695,0.029732287118898176,0.023876088928221854,0.10705669437223317,0.09934041680902668,0.1557306747946879,0.14101276004732013
0.08484492100801504,0.0860223483699005,0.018724521486802564,0.16424377360995981,0.26205012882595774,0.08375260710815977,0.09572463365334162
0.14070214673100964,0.07339218986705343,0.08078903747351002,0.1261170215865447,0.17925491291543222,0.1413773963001547,0.04504394326371894
0.13892111924099979,0.10453635521322814,0.05959425016823036,0.06613438260739384,0.16648674875510366,0.1455955976342183,0.10143447556418764
0.24990707937326428,0.036494349242905684,0.014859068296524745,0.180264276171662,0.09721260270036435,0.019349892758320244,0.08676011986495771
0.13849349180278261,0.1094501482143002,0.025025718459663546,0.031590396037126975,0.22116818784997158,0.023826062197488337,0.08027622545790793
0.20678157568479114,0.02668760181617145,0.0,0.12630270078584702,0.17138550622229062,0.0,0.18365779468888305
0.10075123534865559,0.04938570967672053,0.038499969388753316,0.16552565672712216,0.22504385044032787,0.10408641032620727,0.005629901935574902
0.11291342448326176,0.09499956501690417,0.0,0.15195839169269748,0.2350122896018191,0.03404408839248916,0.08423820820625302
0.1095169350156654,0.13439455882381207,0.031034976736338267,0.1309817309230454,0.22104363088030143,0.08912945334249087,0.05639015529314255
0.3238923325608334,0.0,0.006302694129132364,0.06703825453566582,0.04613766100521083,0.1402505622905097,0.12830331453488522
0.21595459837324466,0.055319108723953285,0.0,0.08317477614266679,0.13859793869166312,0.10105116079712978,0.04986510779110329
0.10194189240114637,0.08035575825288789,0.0,0.009722225976671725,0.2590357468308401,0.1416056830432513,0.07821753953890843
0.1326987117999366,0.13808411016186592,0.014731789312934148,0.04905008605519856,0.1424276787061421,0.02099484822544479,0.04438657056941767
0.2973013064044233,0.0,0.04460587910758435,0.1215835655325887,0.10004574239359923,0.036888155114917734,0.04969815832315095
0.1385779330249289,0.09003430016915488,0.2603001179353288,0.06749272768852016,0.15764969756130612,0.03691870932289416,0.014223302123577697
0.035290371309839204,0.2517303583440149,0.034638030240847974,0.17118771156192783,0.05026873078502173,0.024552636307759272,0.15664377192357412
0.05801423717184779,0.14542668456562446,0.0,0.11155582329995706,0.2417929880700687,0.0,0.09736098068451465
0.11497744275956054,0.30429572642493896,0.03463231182241933,0.01831103988839698,0.0,0.10556440188022162,0.0
