duration_min,finished,moa1#1_1,moa1#1_2,moa1#1_3,moa1#1_4,moa1#1_5,moa1#1_6,moa1#1_7,moa1#1_8,moa1#1_9,moa1#1_10,moa1#2_1,moa1#2_2,moa1#2_3,moa1#2_4,moa1#2_5,moa1#2_6,moa1#2_7,moa1#2_8,moa1#2_9,moa1#2_10,moa2#1_1,moa2#1_2,moa2#1_3,moa2#1_4,moa2#1_5,moa2#1_6,moa2#1_7,moa2#1_8,moa2#1_9,moa2#1_10,moa2#2_1,moa2#2_2,moa2#2_3,moa2#2_4,moa2#2_5,moa2#2_6,moa2#2_7,moa2#2_8,moa2#2_9,moa2#2_10,moa_adult,moa_imp_biascheck,moa_ach_biascheck,moa_imp_dummy,moa-ach_dummy,moa_duration,idea_1,idea_2,idea_3,idea_4,idea_5,idea_6,idea_7,idea_8,idea-biascheck,idea-bias-dummy,idea_duration,demo_politics,demo_party,swb_1,swb_2,swb_3,swb_4,swb_5,swb_6,swb_duration,mindful_1,mindful_2,mindful_3,mindful_4,mindful_5,mindful_6,mindful_7,mindful_8,mindful_9,mindful_10,mindful_11,mindful_12,mindful_13,mindful_14,mindful_15,mindful_biascheck,mindful_bias_dummy,mindful_duration,belong_1,belong_2,belong_3,belong_4,belong_5,belong_6,belong_7,belong_8,belong_9,belong_10,belong_now,belong_biascheck,belong_bias_dummy,belong_duration,efficacy_1,efficacy_2,efficacy_3,efficacy_4,efficacy_5,efficacy_6,efficacy_7,efficacy_8,efficacy_9,efficacy_10,efficacy_biascheck,efficacy_bias_dummy,efficacy_duration,support_1,support_2,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,support_11,support_12,support_biascheck,support_bias_dummy,support_duration,socmedia_1,socmedia_2,socmedia_3,socmedia_4,socmedia_5,socmedia_6,socmedia_7,socmedia_8,socmedia_9,socmedia_10,socmedia_11,socmedia_biascheck,socmedia_bias_dummy,socmedia_duration,usdream_1,usdream_2,usdream_duration,transgres_freq,transgres_common,transgres_1,transgres_2,transgres_3,transgres_4,transgres_duration,exploit_1,exploit_2,exploit_3,exploit_duration,disability11,disability14_1,disability14_2,disability14_3,disability14_4,disability14_5,disability10_1,disability10_2,disability10_3,disability10_4,disability10_5,disability10_6,disability10_7,disability10_8,disability10_9,disability10_10,disability10_11,disability10_12,disability10_13,disability10_14,disability10_15,disability_duration,physsx_1,physsx_2,physsx_3,physsx_4,physsx_5,physsx_6,physsx_7,physsx_8,physsx_9,physsx_10,physsx_11,physsx_12,physsx_13,physsx_biascheck,physsx_bias_dummy,phys_duration,stress_1,stress_2,stress_3,stress_4,stress_5,stress_6,stress_7,stress_8,stress_9,stress_10,stress_biascheck,stress_bias_dummy,stress_duration,marriage1_1,marriage1_2,marriage1_3,marriage1_4,marriage2,marriage4,demo_parents,marriage_duration,demo_sex,demo_age,demo_edu,demo_sibs1,demo_sibs2,demo_sibs3,demo_sibs4,demo_sibs5,demo_sibs6,demo_sibs7,demo_race,demo_mil,demo_mil_years,demo_income,demo_us,demo_us_years,demo_state,demo_duration,response_bias_sum
545.7333333333333,0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,72,38,0,0,2.69,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,29,0,0.7,3.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,0.41,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,49,0,2.56,2.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,42,0,1.51,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,32,0,0.93,7.0,7.0,6.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,79,0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,21,0,0.87,2.0,3.0,0.12,3.0,3.0,3.0,1.0,1.0,1.0,0.2,1.0,2.0,1.0,1.49,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,30,0,0.61,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31,0,0.59,25.0,25.0,25.0,25.0,4.0,2.0,1.0,4.08,2.0,NA,2.0,1,0,0,0,0,0,0,1,0.0,0,5.0,1.0,18-25,10.0,0.11,0
1302.6833333333334,0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,72,35,0,0,1.15,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.18,2.0,2.0,3.0,6.0,6.0,5.0,6.0,6.0,0.22,4.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,3.0,6.0,6.0,4.0,74,0,1.72,5.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,31,0,0.54,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,38,0,0.41,4.0,1.0,7.0,3.0,1.0,7.0,7.0,5.0,7.0,1.0,7.0,7.0,57,0,0.55,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,25,0,0.36,4.0,4.0,0.09,2.0,2.0,1.0,1.0,1.0,1.0,0.03,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,0.65,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,22,0,0.22,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,37,0,0.35,5.0,5.0,70.0,20.0,3.0,3.0,2.0,0.98,2.0,20,2.0,1,0,0,0,0,0,0,2,0.0,0,1.0,1.0,18-25,10.0,0.01,1
182.21666666666667,0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,65,48,0,0,5.04,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,28,0,0.64,2.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,0.24,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,32,0,1.95,4.0,1.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,25,0,3.63,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,38,0,2.15,6.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,61,0,0.56,4.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,33,0,1.11,1.0,1.0,0.06,3.0,3.0,4.0,1.0,1.0,1.0,0.09,1.0,1.0,1.0,0.96,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,4.0,2.0,5.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.53,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,29,0,0.24,5.0,5.0,5.0,3.0,2.0,4.0,2.0,1.0,2.0,5.0,34,0,0.3,0.0,50.0,30.0,20.0,1.0,1.0,1.0,2.19,2.0,19,2.0,0,1,0,1,0,0,0,1,0.0,0,2.0,1.0,18-25,29.0,0.18,0
19.083333333333332,0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,69,38,0,0,1.39,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.13,4.0,2.0,3.0,7.0,7.0,6.0,3.0,6.0,0.23,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,35,0,1.29,5.0,4.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,32,0,0.55,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,40,1,0.38,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,78,0,0.44,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,55,1,0.17,4.0,3.0,0.11,1.0,5.0,1.0,1.0,1.0,1.0,0.08,1.0,1.0,4.0,1.24,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,0.8,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,20,0,0.23,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,41,0,0.35,5.0,5.0,75.0,15.0,3.0,2.0,2.0,0.84,2.0,NA,2.0,0,1,0,0,0,0,0,2,0.0,0,4.0,1.0,18-25,10.0,0.02,3
15.733333333333333,0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,70,38,0,0,1.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.16,6.0,6.0,4.0,2.0,2.0,6.0,2.0,2.0,0.24,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,42,0,0.61,4.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,34,0,0.56,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,28,0,0.43,7.0,7.0,7.0,7.0,7.0,4.0,6.0,7.0,5.0,7.0,7.0,6.0,77,0,0.31,4.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,5.0,4.0,41,0,1.79,4.0,5.0,0.06,4.0,4.0,3.0,1.0,1.0,1.0,0.08,7.0,2.0,1.0,0.74,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,0.65,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,28,0,0.31,4.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,36,0,0.31,30.0,35.0,20.0,15.0,5.0,4.0,1.0,1.12,2.0,20,2.0,0,0,1,0,1,0,1,1,0.0,0,7.0,1.0,18-25,10.0,0.01,1
41.583333333333336,1,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,68,32,0,0,3.26,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,29,0,1.25,8.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,0.47,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,57,0,5.18,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,38,0,1.23,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,29,0,2.1,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,77,0,2.71,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,44,0,0.49,3.0,3.0,0.17,2.0,2.0,3.0,3.0,1.0,2.0,0.18,4.0,5.0,5.0,1.5,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.95,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,18,0,0.46,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,34,0,2.35,10.0,25.0,40.0,25.0,3.0,1.0,1.0,2.03,2.0,NA,2.0,0,1,0,0,0,1,0,1,0.0,0,6.0,1.0,18-25,10.0,0.1,0
49.4,0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,77,35,0,0,16.22,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,25,0,0.73,3.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,0.34,4.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,58,0,1.25,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,32,0,1.51,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30,1,0.18,4.0,4.0,7.0,6.0,4.0,7.0,4.0,6.0,5.0,4.0,6.0,1.0,58,0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0,30,0,0.88,3.0,3.0,0.11,4.0,2.0,4.0,6.0,1.0,2.0,0.36,5.0,1.0,1.0,2.08,2.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,23,0,0.39,3.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,35,0,0.98,20.0,40.0,40.0,0.0,4.0,1.0,1.0,1.65,2.0,20,2.0,0,1,1,0,0,0,1,other,0.0,0,1.0,1.0,18-25,4.0,0.14,1
34.78333333333333,0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,72,29,0,0,2.88,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.44,5.0,6.0,4.0,5.0,4.0,4.0,3.0,4.0,0.27,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,46,0,3.3,2.0,4.0,2.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,40,0,0.88,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29,0,0.54,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,79,0,0.65,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,50,0,0.37,2.0,3.0,0.17,6.0,6.0,4.0,4.0,1.0,1.0,0.21,1.0,1.0,1.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.44,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,17,0,0.38,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,34,0,0.53,100.0,50.0,80.0,50.0,5.0,5.0,1.0,1.22,2.0,NA,2.0,0,0,1,0,1,0,0,1,0.0,0,7.0,1.0,18-25,10.0,0.04,1
43.65,0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,76,36,0,0,2.44,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,31,0,0.86,8.0,2.0,4.0,4.0,6.0,6.0,6.0,6.0,0.56,6.0,6.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,81,0,2.27,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,42,0,1.21,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,34,0,1.7,4.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,69,0,1.59,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,38,0,1.44,5.0,5.0,3.21,2.0,2.0,2.0,2.0,1.0,1.0,0.65,6.0,6.0,2.0,2.45,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,26,0,0.61,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,27,0,1.72,30.0,25.0,30.0,15.0,4.0,2.0,1.0,1.94,2.0,NA,2.0,0,1,1,1,1,0,1,2,0.0,0,1.0,1.0,18-25,12.0,0.32,0
18.116666666666667,1,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,75,40,0,0,2.86,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,26,0,0.34,5.0,5.0,4.0,7.0,6.0,6.0,6.0,5.0,0.16,2.0,5.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,38,0,0.56,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,48,0,0.41,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,33,0,0.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13,0,0.27,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54,0,0.13,4.0,5.0,0.1,2.0,2.0,3.0,3.0,2.0,1.0,0.13,1.0,1.0,1.0,0.78,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,22,0,0.26,4.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,35,0,0.41,25.0,25.0,30.0,20.0,5.0,3.0,1.0,1.37,2.0,NA,2.0,0,1,1,1,1,0,0,"1,3",0.0,0,8.0,1.0,18-25,42.0,0.0,0
4571.266666666666,0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,76,38,0,0,2.01,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.34,4.0,3.0,5.0,6.0,7.0,6.0,1.0,6.0,0.37,3.0,6.0,6.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,6.0,3.0,3.0,4.0,61,0,1.77,4.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,38,0,0.76,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,28,0,1.16,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,71,0,0.72,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,38,0,0.89,4.0,4.0,0.05,2.0,2.0,2.0,2.0,2.0,3.0,0.25,2.0,2.0,2.0,2.23,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,21,0,0.51,3.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,32,0,0.65,35.0,20.0,30.0,15.0,5.0,4.0,1.0,1.57,2.0,20,2.0,0,1,0,1,0,0,0,1,0.0,0,5.0,1.0,18-25,10.0,0.19,1
19.033333333333335,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,79,41,0,0,1.68,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.2,5.0,6.0,5.0,4.0,3.0,2.0,3.0,5.0,0.38,6.0,5.0,3.0,2.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,3.0,6.0,59,0,1.39,1.0,5.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,41,0,0.61,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,28,0,0.63,7.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,7.0,7.0,7.0,5.0,76,0,0.68,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,46,0,0.4,3.0,2.0,0.09,2.0,1.0,5.0,6.0,3.0,7.0,0.19,5.0,4.0,2.0,1.29,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.67,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,29,0,0.57,5.0,3.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0,4.0,35,0,1.18,100.0,100.0,75.0,75.0,5.0,5.0,1.0,0.02,2.0,NA,2.0,0,0,1,0,1,0,0,1,0.0,0,1.0,1.0,18-25,10.0,0.16,1
497.06666666666666,0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,67,42,0,0,1.92,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,30,0,0.42,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,0.69,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,30,0,1.76,1.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,43,0,0.76,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,32,0,0.58,5.0,5.0,7.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,65,0,1.16,4.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,39,0,0.48,4.0,5.0,0.13,5.0,5.0,2.0,3.0,2.0,2.0,0.16,3.0,3.0,1.0,0.89,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,22,0,0.41,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,37,0,0.48,30.0,15.0,40.0,15.0,5.0,4.0,1.0,0.6,2.0,20,2.0,0,1,1,1,1,0,0,1,0.0,0,7.0,1.0,18-25,4.0,0.11,0
13.683333333333334,0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,72,38,0,0,1.27,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.35,2.0,3.0,5.0,2.0,5.0,6.0,7.0,5.0,0.28,6.0,3.0,2.0,1.0,6.0,6.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,6.0,50,0,0.96,1.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,37,0,0.66,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,30,0,0.36,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,76,0,0.41,5.0,2.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,4.0,4.0,42,0,0.49,1.0,4.0,0.08,2.0,1.0,1.0,1.0,1.0,1.0,0.05,1.0,1.0,1.0,0.67,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,20,0,0.35,3.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,4.0,5.0,35,0,0.36,45.0,35.0,10.0,10.0,5.0,4.0,2.0,0.5,2.0,21,2.0,0,1,1,1,1,0,0,1,0.0,0,8.0,1.0,18-25,20.0,0.14,1
